
* * * * * * * *
chekc if chang delay api_vender/boshidiandong_delay
博世电动工具京东自营旗舰店
# 活动时间：2021.03.16 09:05:00 - 2021.04.14 23:59:59

每日签到：2京豆
连续签到10天：8京豆
连续签到20天：66京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

show shop/2d87556994604ce6ad85ea0364eb3218/prize/: 10
明天签到 荣耀京东自营旗舰店, 不会获取奖品, 保持文件名 vender/rongyao_delay 不变.

* * * * * * * *
chekc if chang delay vender/shifengwenhua_jifen
find del or jq or jifen file. skip.

* * * * * * * *
chekc if chang delay vender/shop_1614611216_140
泉林本色京东自营旗舰店
# 活动时间：2021.02.20 16:43:00 - 2021.03.22 16:27:59

连续签到3天：30积分 30积分
连续签到6天：5京豆 5京豆
连续签到9天：40积分 40积分
连续签到12天：5京豆 5京豆
连续签到15天：50积分 50积分
连续签到18天：5京豆 5京豆
连续签到21天：60积分 60积分
连续签到24天：5京豆 5京豆
连续签到27天：100积分 100积分
连续签到30天：5京豆 5京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 12 天
签到总天数 31

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 12 天
签到总天数 31

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 12 天
签到总天数 31

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

13;#赵 122294312-396444: sign_res
13;#王 1309893722-164885: sign_res
13;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/c2560ac2bcc94894ae41bb66e5921640/prize/: 3 6 9 12 15 18 21 24 27 30

vender/shop_1614611216_140  
[WARN] prize file is not exit: shop/c2560ac2bcc94894ae41bb66e5921640/prize/13

* * * * * * * *
chekc if chang delay vender/shop_1614611217_142_delay
中顺洁柔官方自营旗舰店
# 活动时间：2021.02.26 11:00:00 - 2021.03.31 23:59:59

连续签到30天：50京豆 50京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 4 天
签到总天数 34

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 4 天
签到总天数 34

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [10积分]
连续签到 4 天
签到总天数 34

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

5;#赵 122294312-396444: sign_res
5;#王 1309893722-164885: sign_res
5;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/ccf41f36d3dc4e439abff2f2c498f306/prize/: 30
明天签到 中顺洁柔官方自营旗舰店, 不会获取奖品, 保持文件名 vender/shop_1614611217_142_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1614696854_0_delay
歌德老酒行京东自营旗舰店
# 活动时间：2021.02.26 17:36:00 - 2021.04.30 15:36:59

连续签到2天：20积分 20积分
连续签到3天：50积分 50积分
连续签到4天：5京豆 5京豆
连续签到5天：100积分 100积分
连续签到6天：10京豆 10京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 32

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 32

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 32

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

3;#王 1309893722-164885: sign_res
3;#赵 122294312-396444: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/0e34416861cc4cda8df003189c6a36f0/prize/: 2 3 4 5 6

vender/shop_1614696854_0_delay  
发现明天是 [王 1309893722-164885; 赵 122294312-396444; 肥鹅 jd_4d651d9e48204] 签到 [歌德老酒行京东自营旗舰店] 的第 3 天，将要获取到奖品[ 50积分 50积分]

明天签到 歌德老酒行京东自营旗舰店, 虽然会获取奖品，但任务不用立即执行. 保持文件名 vender/shop_1614696854_0_delay 不变.


* * * * * * * *
chekc if chang delay vender/shop_1614776102_0_delay
贝亲辅食尿裤京东自营旗舰店
# 活动时间：2021.03.02 00:01:00 - 2021.04.30 23:59:59

连续签到3天：1京豆 1京豆
连续签到5天：3京豆 3京豆
连续签到15天：5京豆 5京豆
连续签到20天：10京豆 10京豆
连续签到30天：100京豆 100京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 12 天
签到总天数 30

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 12 天
签到总天数 30

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 12 天
签到总天数 30

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

13;#王 1309893722-164885: sign_res
13;#肥鹅 jd_4d651d9e48204: sign_res
13;#赵 122294312-396444: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/1d3600dcc13640c2bdb9b2c16f2b2132/prize/: 3 5 15 20 30

vender/shop_1614776102_0_delay  
[WARN] prize file is not exit: shop/1d3600dcc13640c2bdb9b2c16f2b2132/prize/13

* * * * * * * *
chekc if chang delay vender/shop_1615121238_0_delay
华硕京东自营官方旗舰店
# 活动时间：2021.03.04 16:44:00 - 2021.04.03 16:40:59

连续签到5天：2京豆 2京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 27

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 27

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 27

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

3;#赵 122294312-396444: sign_res
3;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/1ef099826d7f4e29a96101fcf2bb96f6/prize/: 5
明天签到 华硕京东自营官方旗舰店, 不会获取奖品, 保持文件名 vender/shop_1615121238_0_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1615123719_0_delay
乐吉儿自营官方旗舰店
# 活动时间：2021.03.04 13:56:00 - 2021.04.03 13:56:59

连续签到15天：赠送迷你投篮机(颜色随机)

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 12 天
签到总天数 27

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 12 天
签到总天数 27

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 12 天
签到总天数 27

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

13;#肥鹅 jd_4d651d9e48204: sign_res
13;#赵 122294312-396444: sign_res
13;#王 1309893722-164885: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/bc4957015c0746c3af847de16a78be18/prize/: 15

vender/shop_1615123719_0_delay  
[WARN] prize file is not exit: shop/bc4957015c0746c3af847de16a78be18/prize/13

* * * * * * * *
chekc if chang delay vender/shop_1615210945_0_delay
荣耀亲选官方旗舰店
# 活动时间：2021.03.03 00:00:00 - 2021.04.30 23:59:59

连续签到30天：10京豆 10京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 26 天
签到总天数 26

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 26 天
签到总天数 26

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 26 天
签到总天数 26

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

27;#赵 122294312-396444: sign_res
27;#王 1309893722-164885: sign_res
27;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/83e5dc8a99b84c6b84e5813dbd86bd2e/prize/: 30
明天签到 荣耀亲选官方旗舰店, 不会获取奖品, 保持文件名 vender/shop_1615210945_0_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1615906707_23
歌德收藏酒专营店
# 活动时间：2021.03.05 13:29:00 - 2021.04.04 13:29:59

连续签到3天：1京豆 1京豆
连续签到5天：2京豆 2京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 3 天
签到总天数 18

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 3 天
签到总天数 18

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 3 天
签到总天数 18

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

4;#赵 122294312-396444: sign_res
4;#王 1309893722-164885: sign_res
4;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/852898439daa4fe792f5066b3f5b95c9/prize/: 3 5
[RUN] 明天签到 歌德收藏酒专营店, 不会获取奖品. vender/shop_1615906707_23 --> vender/shop_1615906707_23_delay
renamed 'vender/shop_1615906707_23' -> 'vender/shop_1615906707_23_delay'


* * * * * * * *
chekc if chang delay vender/shop_1617287328_0_delay
大力智能京东自营旗舰店
# 活动时间：2021.04.01 00:00:00 - 2021.04.30 23:40:59

连续签到5天：30积分 30积分
连续签到10天：5京豆 5京豆
连续签到15天：80积分 80积分
连续签到20天：10京豆 10京豆
连续签到25天：20京豆 20京豆
连续签到30天：赠送大力智能电子手写板

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 2

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 2

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [20积分]
连续签到 2 天
签到总天数 2

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

3;#赵 122294312-396444: sign_res
3;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/3cc75cb76d7b4eeeb1bbf0bde84ac9f6/prize/: 5 10 15 20 25 30
明天签到 大力智能京东自营旗舰店, 不会获取奖品, 保持文件名 vender/shop_1617287328_0_delay 不变.

* * * * * * * *
chekc if chang delay vender/shop_1617287402_0_delay
极米投影京东自营官方旗舰店
# 活动时间：2021.04.01 11:31:00 - 2021.04.30 23:59:59

连续签到1天：1京豆 1京豆
连续签到3天：3京豆 3京豆
连续签到5天：5京豆 5京豆
连续签到7天：7京豆 7京豆
连续签到15天：15京豆 15京豆
连续签到20天：20京豆 20京豆
连续签到30天：50京豆 50京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 2 天
签到总天数 2

#王 1309893722-164885: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 2 天
签到总天数 2

#肥鹅 jd_4d651d9e48204: sign_res

2021/04/01_08:00:00  [已~签~到]      
2021/04/02_08:00:00  [已~签~到]      
当天签到奖励 [null]
连续签到 2 天
签到总天数 2

#移动 jd_OeTNobRVGiNZ: sign_res


当天签到奖励 []
连续签到 0 天
签到总天数 0

3;#赵 122294312-396444: sign_res
3;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/45d25329f4b2496c8878f28d2056d60f/prize/: 1 3 5 7 15 20 30

vender/shop_1617287402_0_delay  
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [极米投影京东自营官方旗舰店] 的第 3 天，将要获取到奖品[ 3京豆 3京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [极米投影京东自营官方旗舰店] 的第 1 天，将要获取到奖品[ 1京豆 1京豆]

[RUN] 明天立即执行. vender/shop_1617287402_0_delay --> vender/shop_1617287402_0
renamed 'vender/shop_1617287402_0_delay' -> 'vender/shop_1617287402_0'
[SHELL]|移动 jd_OeTNobRVGiNZ|vender/shop_1617287402_0


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1613569740_34_delay
泉林本色京东自营旗舰店
# 活动时间：2021-02-05 11:36 - 2021-02-28 11:36；

7天签到
连续签到1天：5店铺积分
连续签到2天：10元优惠券
连续签到3天：20店铺积分
连续签到4天：1京豆
连续签到5天：2京豆
连续签到6天：3京豆
连续签到7天：5京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#赵 122294312-396444: sign_res
7天签到 第 2 天
当天签到奖励 [10元优惠券]

#王 1309893722-164885: sign_res
7天签到 第 2 天
当天签到奖励 [10元优惠券]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 2 天
当天签到奖励 [10元优惠券]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

3;#赵 122294312-396444: sign_res
3;#王 1309893722-164885: sign_res
3;#肥鹅 jd_4d651d9e48204: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/1e5cac4ad760485d931141412c9fab0c/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1613569740_34_delay  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=1e5cac4ad760485d931141412c9fab0c&venderId=1000001906&adsource=tg_xuanFuTuBiao
发现明天是 [赵 122294312-396444; 王 1309893722-164885; 肥鹅 jd_4d651d9e48204] 签到 [泉林本色京东自营旗舰店] 的第 3 天，将要获取到奖品[ 20店铺积分积分 20店铺积分]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [泉林本色京东自营旗舰店] 的第 1 天，将要获取到奖品[ 5店铺积分积分 5店铺积分]

明天签到 泉林本色京东自营旗舰店, 虽然会获取奖品，但任务不用立即执行. 保持文件名 lzkj_sevenDay_vender/shop_1613569740_34_delay 不变.


* * * * * * * *
chekc if chang delay lzkj_sevenDay_vender/shop_1615906565_14
冰峰京东自营旗舰店
# 活动时间：2021-03-11 14:30 - 2021-04-10 14:30；

7天签到
连续签到1天：1京豆
连续签到2天：2京豆
连续签到3天：3京豆
连续签到4天：4京豆
连续签到5天：5京豆
连续签到6天：6京豆
连续签到7天：9京豆

removed 'log/if_chang_delay_1'
removed 'log/if_chang_delay_2'
removed 'log/if_chang_delay_3'
removed 'log/if_chang_delay_4'

#王 1309893722-164885: sign_res
7天签到 第 4 天
当天签到奖励 [null]

#肥鹅 jd_4d651d9e48204: sign_res
7天签到 第 4 天
当天签到奖励 [null]

#赵 122294312-396444: sign_res
7天签到 第 4 天
当天签到奖励 [null]

#移动 jd_OeTNobRVGiNZ: sign_res
7天签到 第 0 天
当天签到奖励 []

5;#王 1309893722-164885: sign_res
5;#肥鹅 jd_4d651d9e48204: sign_res
5;#赵 122294312-396444: sign_res
1;#移动 jd_OeTNobRVGiNZ: sign_res
show shop/9b60237dfbc8487688e593fb15570a96/prize/: 1 2 3 4 5 6 7

lzkj_sevenDay_vender/shop_1615906565_14  https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=9b60237dfbc8487688e593fb15570a96&venderId=1000101662&adsource=tg_storePage
发现明天是 [王 1309893722-164885; 肥鹅 jd_4d651d9e48204; 赵 122294312-396444] 签到 [冰峰京东自营旗舰店] 的第 5 天，将要获取到奖品[ 5京豆京豆 5京豆]
发现明天是 [移动 jd_OeTNobRVGiNZ] 签到 [冰峰京东自营旗舰店] 的第 1 天，将要获取到奖品[ 1京豆京豆 1京豆]

明天立即执行. 不改名字 lzkj_sevenDay_vender/shop_1615906565_14
[SHELL]|移动 jd_OeTNobRVGiNZ|lzkj_sevenDay_vender/shop_1615906565_14


检查是否有签到失败的活动
1giftRes: aokb20210401--20210402
[sign fail] config|api_vender/chengwu_delay
2giftRes: cokd20210401--20210402
[sign fail] config|api_vender/chengwu_delay
1giftRes: aokb20210401--20210402
[sign fail] config2|api_vender/chengwu_delay
2giftRes: cokd20210401--20210402
[sign fail] config2|api_vender/chengwu_delay
签到 [晟昊图书专营店] 店铺有问题 api_vender/chengwu_delay 活动链接
赵 122294312-396444 签到失败: 20210401 -- > ok
王 1309893722-164885 签到失败: 20210401 -- > ok
肥鹅 jd_4d651d9e48204 签到失败: 20210401 -- > ok
移动 jd_OeTNobRVGiNZ 签到失败: 20210401 -- > ok

1giftRes: aokb20210401--20210402
[sign fail] config|api_vender/diai_delay
2giftRes: cokd20210401--20210402
[sign fail] config|api_vender/diai_delay
1giftRes: aokb20210401--20210402
[sign fail] config2|api_vender/diai_delay
2giftRes: cokd20210401--20210402
[sign fail] config2|api_vender/diai_delay
签到 [蒂爱官方旗舰店] 店铺有问题 api_vender/diai_delay 活动链接
赵 122294312-396444 签到失败: 20210401 -- > ok
王 1309893722-164885 签到失败: 20210401 -- > ok
肥鹅 jd_4d651d9e48204 签到失败: 20210401 -- > ok
移动 jd_OeTNobRVGiNZ 签到失败: 20210401 -- > ok

1giftRes: aokb20210401--20210402
[sign fail] config|api_vender/maiweita_delay
2giftRes: cokd20210401--20210402
[sign fail] config|api_vender/maiweita_delay
1giftRes: aokb20210401--20210402
[sign fail] config2|api_vender/maiweita_delay
2giftRes: cokd20210401--20210402
[sign fail] config2|api_vender/maiweita_delay
签到 [McVitie&#39;s麦维他京东自营旗舰店] 店铺有问题 api_vender/maiweita_delay 活动链接
赵 122294312-396444 签到失败: 20210401 -- > ok
王 1309893722-164885 签到失败: 20210401 -- > ok
肥鹅 jd_4d651d9e48204 签到失败: 20210401 -- > ok
移动 jd_OeTNobRVGiNZ 签到失败: 20210401 -- > ok

[sign fail] config_/config_04|lzkj_sevenDay_vender/shop_1613569740_34_delay
签到 [泉林本色京东自营旗舰店] 店铺有问题 lzkj_sevenDay_vender/shop_1613569740_34_delay 活动链接
https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=1e5cac4ad760485d931141412c9fab0c&venderId=1000001906&adsource=tg_xuanFuTuBiao
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|lzkj_sevenDay_vender/shop_1615906565_14
签到 [冰峰京东自营旗舰店] 店铺有问题 lzkj_sevenDay_vender/shop_1615906565_14 活动链接
https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=9b60237dfbc8487688e593fb15570a96&venderId=1000101662&adsource=tg_storePage
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_02|vender/chume_jifen
[sign fail] config_/config_04|vender/chume_jifen
签到 [初么（chume）京东自营旗舰店] 店铺有问题 vender/chume_jifen 活动链接
王 1309893722-164885 签到失败: 20210402 -- > 只有该店铺的会员才能参加活动
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_02|vender/rongyao_delay
[sign fail] config_/config_03|vender/rongyao_delay
[sign fail] config_/config_04|vender/rongyao_delay
签到 [荣耀京东自营旗舰店] 店铺有问题 vender/rongyao_delay 活动链接
王 1309893722-164885 签到失败: 20210402 -- > 只有该店铺的会员才能参加活动
肥鹅 jd_4d651d9e48204 签到失败: 20210402 -- > 只有该店铺的会员才能参加活动
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shifengwenhua_jifen
签到 [实丰文化京东自营旗舰店] 店铺有问题 vender/shifengwenhua_jifen 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1614611216_140
签到 [泉林本色京东自营旗舰店] 店铺有问题 vender/shop_1614611216_140 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1614611217_142_delay
签到 [中顺洁柔官方自营旗舰店] 店铺有问题 vender/shop_1614611217_142_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1614696854_0_delay
签到 [歌德老酒行京东自营旗舰店] 店铺有问题 vender/shop_1614696854_0_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1614776102_0_delay
签到 [贝亲辅食尿裤京东自营旗舰店] 店铺有问题 vender/shop_1614776102_0_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1615121238_0_delay
签到 [华硕京东自营官方旗舰店] 店铺有问题 vender/shop_1615121238_0_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1615123719_0_delay
签到 [乐吉儿自营官方旗舰店] 店铺有问题 vender/shop_1615123719_0_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1615210945_0_delay
签到 [荣耀亲选官方旗舰店] 店铺有问题 vender/shop_1615210945_0_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1615906707_23_delay
签到 [歌德收藏酒专营店] 店铺有问题 vender/shop_1615906707_23_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1617287328_0_delay
签到 [大力智能京东自营旗舰店] 店铺有问题 vender/shop_1617287328_0_delay 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 

[sign fail] config_/config_04|vender/shop_1617287402_0
签到 [极米投影京东自营官方旗舰店] 店铺有问题 vender/shop_1617287402_0 活动链接
移动 jd_OeTNobRVGiNZ 签到失败: 20210402 -- > 


检查是否有删除的活动
 /home/myid/jd/jd_signup/api_vender/shop_1615906440_0_delay --> /home/myid/jd/jd_signup/api_vender/shop_1615906440_0_del
"
"}


检查今天签到获得的奖励
签到 [博世电动工具京东自营旗舰店] 店铺获得奖励 api_vender/boshidiandong_delay 活动链接
#赵 122294312-396444 获得奖励: "奖励2,type=4;"
#王 1309893722-164885 获得奖励: "奖励2,type=4;"
#肥鹅 jd_4d651d9e48204 获得奖励: "奖励2,type=4;"
#移动 jd_OeTNobRVGiNZ 获得奖励: "奖励2,type=4;"

签到 [Lorde京东自营旗舰店] 店铺获得奖励 api_vender/lorde_delay 活动链接
#赵 122294312-396444 获得奖励: "奖励1,type=6;"
#王 1309893722-164885 获得奖励: "奖励1,type=6;"
#肥鹅 jd_4d651d9e48204 获得奖励: "奖励1,type=6;"
#移动 jd_OeTNobRVGiNZ 获得奖励: "奖励1,type=6;"

签到 [泉林本色京东自营旗舰店] 店铺获得奖励 lzkj_sevenDay_vender/shop_1613569740_34_delay 活动链接
https://lzkj-isv.isvjcloud.com/sign/sevenDay/signActivity?activityId=1e5cac4ad760485d931141412c9fab0c&venderId=1000001906&adsource=tg_xuanFuTuBiao
#赵 122294312-396444 获得奖励: ""10元优惠券""
#王 1309893722-164885 获得奖励: ""10元优惠券""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10元优惠券""
#移动 jd_OeTNobRVGiNZ 获得奖励: ""10元优惠券""

签到 [初么（chume）京东自营旗舰店] 店铺获得奖励 vender/chume_jifen 活动链接
#赵 122294312-396444 获得奖励: ""10积分""
#肥鹅 jd_4d651d9e48204 获得奖励: ""10积分""
#王 1309893722-164885 获得奖励: ""10积分""
